gene_A	gene_B	combined_score	neighborhood	fusion	cooccurence	coexpression	experiments	database	textmining	evidence_type
EHMT2	UHRF1	0.000986	0	0	0	0	0.457	0	0.976	Experiments
BMP7	KCP	0.000404	0	0	0	0	0	0	0.404	Text-mining
CCHCR1	IQCC	0.00067	0	0	0	0	0.67	0	0	Experiments
CENPK	HJURP	0.000686	0	0	0	0	0	0.5	0.399	Databases
CENPK	H4C14	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPK	H4C5	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPK	H4C12	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPK	H2BC6	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPK	H2BC8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPK	H4C8	8e-04	0	0	0	0	0.8	0	0	Experiments
CDH24	CDH8	0.00054	0	0	0	0	0	0.54	0	Databases
CDH24	APC2	0.00054	0	0	0	0	0	0.54	0	Databases
CDH24	CTNNA2	0.000552	0	0	0	0	0	0.54	0.067	Databases
CFAP53	RIBC2	0.000802	0	0	0	0	0.802	0	0	Experiments
KCNU1	KCNN1	9e-04	0	0	0	0	0	0.9	0	Databases
KCNU1	KCNN3	9e-04	0	0	0	0	0	0.9	0	Databases
EPHB2	SPSB2	0.000465	0	0	0	0	0.465	0	0	Experiments
EPHB2	CACNB4	0.000626	0	0	0	0	0	0	0.626	Text-mining
EPHB2	EFNA4	0.000757	0	0	0	0	0	0.5	0.534	Databases
CTNNA2	APC2	0.00054	0	0	0	0	0	0.54	0	Databases
CTNNA2	SAPCD1	0.00057	0	0	0	0	0.57	0	0	Experiments
CTNNA2	CDH8	0.000802	0	0	0	0	0.534	0.54	0.149	Experiments + Databases
BLVRA	DNASE1L2	0.000578	0	0	0	0	0.578	0	0	Experiments
ADRA2C	GNAZ	0.000499	0	0	0	0	0	0.5	0	Databases
ADRA2C	GNG4	0.00052	0	0	0	0	0.08	0.5	0	Experiments + Databases
TONSL	H2AX	0.00042	0	0	0	0	0.42	0	0	Experiments
TONSL	H4C8	9e-04	0	0	0	0	0.9	0	0	Experiments
TONSL	H4C5	9e-04	0	0	0	0	0.9	0	0	Experiments
TONSL	H4C14	9e-04	0	0	0	0	0.9	0	0	Experiments
TONSL	H4C12	0.000912	0	0	0	0	0.912	0	0	Experiments
SAPCD2	GPSM1	4e-04	0	0	0	0	0.401	0	0	Experiments
ACTG2	TPM2	0.000557	0	0	0	0	0.081	0.5	0.115	Experiments + Databases
NCAPG2	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
NCAPG2	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
NCAPG2	H2BC9	0.000499	0	0	0	0	0	0.5	0	Databases
NCAPG2	H2AX	0.000499	0	0	0	0	0	0.5	0	Databases
NCAPG2	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
SLC12A5	NETO2	0.000621	0	0	0	0	0	0	0.621	Text-mining
DSN1	SPC24	0.000845	0	0	0	0	0.647	0.54	0.127	Experiments + Databases
CHEK1	CCNE2	0.000441	0	0	0	0	0	0	0.441	Text-mining
CHEK1	MCM3	0.000547	0	0	0	0	0.292	0	0.387	Experiments
CHEK1	RHNO1	8e-04	0	0	0	0	0	0.8	0	Databases
CHEK1	RAD51	0.000903	0	0	0	0	0.457	0	0.829	Experiments
IGF2	IGF2BP2	0.000972	0	0	0	0	0	0	0.972	Text-mining
PLEKHG2	CCNA2	0.000568	0	0	0	0	0.568	0	0	Experiments
CDC7	CDKN2A	0.000824	0	0	0	0	0.728	0	0.38	Experiments
CDC7	CDC45	0.000872	0	0	0	0	0	0.5	0.756	Databases
CDC7	MCM10	0.000896	0	0	0	0	0.735	0.5	0.284	Experiments + Databases
CDC7	MCM3	0.000908	0	0	0	0	0.814	0.5	0.089	Experiments + Databases
KIFC1	KPNA2	0.000461	0	0	0	0	0.461	0	0	Experiments
KIFC1	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC1	KIF5A	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC1	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC1	KLC2	0.000564	0	0	0	0	0	0.54	0.092	Databases
FGF13	FGF12	0.000463	0	0	0	0	0	0	0.464	Text-mining
SCN4A	GRIK4	0.00054	0	0	0	0	0	0.54	0	Databases
E2F5	CCNE2	0.000499	0	0	0	0	0	0.5	0	Databases
E2F5	CCNA2	0.000499	0	0	0	0	0	0.5	0	Databases
GNG4	KCNJ5	0.000532	0	0	0	0	0.103	0.5	0	Experiments + Databases
GNG4	KCNJ6	0.000568	0	0	0	0	0.172	0.5	0	Experiments + Databases
GNG4	GNAZ	0.000656	0	0	0	0	0.252	0.54	0.082	Experiments + Databases
KLC2	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
KLC2	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KLC2	KIF5A	0.000995	0	0	0	0	0.681	0.9	0.867	Experiments + Databases
HMGA1	CUL7	0.000457	0	0	0	0	0.457	0	0	Experiments
HMGA1	HMGA2	0.000846	0	0	0	0	0	0.8	0.266	Databases
SNRPE	DDX39B	0.00072	0	0	0	0	0	0.72	0	Databases
SNRPE	SNRPB	0.000999	0	0	0	0	0.954	0.9	0.975	Experiments + Databases
GINS3	RECQL4	0.000457	0	0	0	0	0.457	0	0	Experiments
GINS3	MCMDC2	5e-04	0	0	0	0	0.361	0	0.25	Experiments
GINS3	MCM3	0.000989	0	0	0	0	0.973	0.54	0.225	Experiments + Databases
GINS3	CDC45	0.000999	0	0	0	0	0.976	0.54	0.967	Experiments + Databases
L3MBTL1	H4C12	9e-04	0	0	0	0	0.9	0	0	Experiments
L3MBTL1	H4C8	9e-04	0	0	0	0	0.9	0	0	Experiments
L3MBTL1	H4C5	9e-04	0	0	0	0	0.9	0	0	Experiments
L3MBTL1	H4C14	0.000946	0	0	0	0	0.946	0	0	Experiments
RPL36A	RECQL4	0.000457	0	0	0	0	0.457	0	0	Experiments
RPL36A	RPS10	0.000867	0	0	0	0	0.867	0	0	Experiments
RPL36A	RPL30	0.000987	0	0	0	0	0.875	0.9	0	Experiments + Databases
DCAF8L1	DCAF8L2	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF8L1	DET1	0.00054	0	0	0	0	0	0.54	0	Databases
CDC45	MCMDC2	0.000442	0	0	0	0	0.369	0	0.152	Experiments
CDC45	POLD1	0.000625	0	0	0	0	0.447	0	0.349	Experiments
CDC45	CDKN2A	0.000731	0	0	0	0	0.731	0	0	Experiments
CDC45	RECQL4	0.000869	0	0	0	0	0.457	0	0.77	Experiments
CDC45	MCM10	0.000998	0	0	0	0	0.822	0.5	0.982	Experiments + Databases
CDC45	MCM3	0.000998	0	0	0	0	0.981	0.54	0.868	Experiments + Databases
KIF5A	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF5A	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
IGF2BP2	HMGA2	0.000978	0	0	0	0	0	0	0.978	Text-mining
STMN1	TPM2	0.000414	0	0	0	0	0.415	0	0	Experiments
GABRG2	GABRR3	0.000543	0	0	0	0	0	0.54	0.048	Databases
GABRG2	GABRQ	0.000578	0	0	0	0	0.072	0.54	0.092	Experiments + Databases
FIGNL1	RAD51	0.000457	0	0	0	0	0.457	0	0	Experiments
TOP2A	FBXO32	0.000405	0	0	0	0	0.292	0	0.195	Experiments
TOP2A	H2BC9	0.000417	0	0	0	0	0.164	0	0.332	Experiments
TOP2A	CCNA2	0.000654	0	0	0	0	0	0	0.654	Text-mining
GPR35	CXCL17	0.000897	0	0	0	0	0	0	0.897	Text-mining
KIF21B	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
SNRPB	DDX39B	0.000756	0	0	0	0	0.166	0.72	0	Experiments + Databases
MCMDC2	MCM3	0.000505	0	0	0	0	0.368	0	0.25	Experiments
HJURP	H4C14	9e-04	0	0	0	0	0.9	0	0	Experiments
HJURP	H4C8	9e-04	0	0	0	0	0.9	0	0	Experiments
HJURP	H4C5	9e-04	0	0	0	0	0.9	0	0	Experiments
HJURP	H4C12	0.000912	0	0	0	0	0.912	0	0	Experiments
MCM10	CDKN2A	0.000707	0	0	0	0	0.689	0	0.097	Experiments
MCM10	RECQL4	0.000951	0	0	0	0	0.457	0	0.913	Experiments
MCM10	MCM3	0.000972	0	0	0	0	0.807	0.5	0.741	Experiments + Databases
CDKN2A	CDK5RAP3	0.000457	0	0	0	0	0.457	0	0	Experiments
RPL30	CUL7	0.000402	0	0	0	0	0.402	0	0	Experiments
RPL30	RECQL4	0.000457	0	0	0	0	0.457	0	0	Experiments
RPL30	BOP1	0.000615	0	0	0	0	0.615	0	0	Experiments
RPL30	RPS10	0.000936	0	0	0	0	0.936	0	0	Experiments
CLVS1	AP1M2	0.000499	0	0	0	0	0	0.5	0	Databases
DLX6	DLX5	8e-04	0	0	0	0	0	0.8	0	Databases
PBK	H2AX	0.000408	0	0	0	0	0.292	0	0.199	Experiments
CCNE2	CCNA2	0.000661	0	0	0	0	0	0.4	0.458	Databases
EBF2	SIX1	0.000418	0	0	0	0	0	0	0.418	Text-mining
MUC15	MUC13	0.000405	0	0	0	0	0	0	0.405	Text-mining
KCNJ5	KCNJ6	0.00092	0	0	0	0	0	0.4	0.873	Databases
H2AX	H2BC15	0.000439	0	0	0	0	0.072	0.4	0.074	Experiments + Databases
H2AX	RPS10	0.000441	0	0	0	0	0.441	0	0	Experiments
H2AX	PHF19	0.000499	0	0	0	0	0	0.5	0	Databases
H2AX	H2BC9	0.000559	0	0	0	0	0.271	0.4	0.074	Experiments + Databases
H2AX	H2BC17	0.000589	0	0	0	0	0.32	0.4	0.074	Experiments + Databases
H2AX	UHRF1	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
H2AX	RAD51	0.000799	0	0	0	0	0.457	0.5	0.321	Experiments + Databases
H2AX	H3C6	0.000906	0	0	0	0	0.903	0	0.076	Experiments
H2AX	H4C12	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AX	H4C8	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AX	H4C5	0.000907	0	0	0	0	0.903	0	0.081	Experiments
H2AX	H4C14	0.000925	0	0	0	0	0.921	0	0.081	Experiments
H2AX	H3C2	0.000931	0	0	0	0	0.928	0	0.076	Experiments
H2AX	H2BC11	0.000952	0	0	0	0	0.921	0.4	0.074	Experiments + Databases
POLN	FANCB	0.000499	0	0	0	0	0	0.5	0	Databases
POLN	FAAP24	0.000499	0	0	0	0	0	0.5	0	Databases
CUL7	RPS10	0.000529	0	0	0	0	0.529	0	0	Experiments
CUL7	RAD51	0.00072	0	0	0	0	0	0.72	0	Databases
POLG2	MCM3	0.00072	0	0	0	0	0	0.72	0	Databases
POLG2	POLD1	9e-04	0	0	0	0	0	0.9	0	Databases
POLG2	PRIM2	9e-04	0	0	0	0	0	0.9	0	Databases
APC2	CDH8	0.000555	0	0	0	0	0	0.54	0.074	Databases
H2BC8	H2BC15	8e-04	0	0	0	0	0.8	0	0	Experiments
H2BC8	H3C2	0.000807	0	0	0	0	0.807	0	0	Experiments
H2BC8	H3C6	0.000807	0	0	0	0	0.807	0	0	Experiments
H2BC8	H2BC18	0.000812	0	0	0	0	0.812	0	0	Experiments
H2BC8	H2BC9	0.000819	0	0	0	0	0.819	0	0	Experiments
H2BC8	H2BC17	0.00083	0	0	0	0	0.829	0	0	Experiments
H2BC8	H2BC6	9e-04	0	0	0	0	0.9	0	0	Experiments
H2BC8	H4C12	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H2BC8	H4C14	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H2BC8	H4C5	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H2BC8	H4C8	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H2BC18	DET1	0.000622	0	0	0	0	0	0	0.622	Text-mining
H2BC18	H2BC6	8e-04	0	0	0	0	0.8	0	0	Experiments
H2BC18	H2BC17	8e-04	0	0	0	0	0.8	0	0	Experiments
H2BC18	H2BC15	8e-04	0	0	0	0	0.8	0	0	Experiments
H2BC18	H2BC9	8e-04	0	0	0	0	0.8	0	0	Experiments
H2BC18	H4C14	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H2BC18	H4C12	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H2BC18	H4C5	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H2BC18	H4C8	0.000817	0	0	0	0	0.808	0	0.086	Experiments
XRCC3	RAD51	0.000969	0	0	0	0	0.505	0.5	0.886	Experiments + Databases
DET1	DCAF8L2	0.00054	0	0	0	0	0	0.54	0	Databases
DET1	H2BC15	0.000622	0	0	0	0	0	0	0.622	Text-mining
DET1	H2BC17	0.000622	0	0	0	0	0	0	0.622	Text-mining
DET1	H2BC9	0.000622	0	0	0	0	0	0	0.622	Text-mining
DET1	H2BC11	0.000622	0	0	0	0	0	0	0.622	Text-mining
EME2	FANCB	0.000499	0	0	0	0	0	0.5	0	Databases
EME2	FAAP24	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
H4C14	H2BC9	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H4C14	H2BC15	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H4C14	H2BC6	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H4C14	H2BC17	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H4C14	H3C6	0.000942	0	0	0	0	0.904	0	0.426	Experiments
H4C14	H4C8	0.000952	0	0	0	0	0.9	0.54	0	Experiments + Databases
H4C14	H4C5	0.000952	0	0	0	0	0.9	0.54	0	Experiments + Databases
H4C14	H4C12	0.000952	0	0	0	0	0.9	0.54	0	Experiments + Databases
H4C14	H2BC11	0.000956	0	0	0	0	0.904	0.54	0.086	Experiments + Databases
H4C14	H3C2	0.000964	0	0	0	0	0.93	0	0.519	Experiments
AP1M2	AP5Z1	0.00054	0	0	0	0	0	0.54	0	Databases
FAAP24	UBE2T	0.000877	0	0	0	0	0	0.8	0.412	Databases
FAAP24	FANCB	0.000998	0	0	0	0	0.734	0.9	0.963	Experiments + Databases
TNNT1	NEB	0.000499	0	0	0	0	0	0.5	0	Databases
TNNT1	TPM2	0.000546	0	0	0	0	0.13	0.5	0	Experiments + Databases
GJC1	GJA5	0.00099	0	0	0	0	0	0.54	0.98	Databases
GABRQ	GABRR3	0.00054	0	0	0	0	0	0.54	0.042	Databases
POLD1	MCM3	0.00087	0	0	0	0	0.556	0.72	0	Experiments + Databases
POLD1	PRIM2	0.000957	0	0	0	0	0.371	0.9	0.383	Experiments + Databases
MAGEA3	MAGEA6	0.000424	0	0	0	0	0.424	0	0	Experiments
H2BC11	H2BC15	4e-04	0	0	0	0	0	0.4	0	Databases
H2BC11	H2BC9	0.000481	0	0	0	0	0.172	0.4	0	Experiments + Databases
H2BC11	UHRF1	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC11	PHF19	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC11	RAD51	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC11	H2BC17	0.00051	0	0	0	0	0.218	0.4	0	Experiments + Databases
H2BC11	H3C6	0.000903	0	0	0	0	0.903	0	0	Experiments
H2BC11	H3C2	0.000903	0	0	0	0	0.903	0	0	Experiments
H2BC11	H4C5	0.000956	0	0	0	0	0.904	0.54	0.086	Experiments + Databases
H2BC11	H4C8	0.000956	0	0	0	0	0.904	0.54	0.086	Experiments + Databases
H2BC11	H4C12	0.000956	0	0	0	0	0.904	0.54	0.086	Experiments + Databases
KCNN1	KCNN3	9e-04	0	0	0	0	0	0.9	0	Databases
H2BC17	UHRF1	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC17	RAD51	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC17	PHF19	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC17	H2BC6	0.000819	0	0	0	0	0.819	0	0	Experiments
H2BC17	H2BC9	0.000874	0	0	0	0	0.8	0.4	0	Experiments + Databases
H2BC17	H2BC15	0.000887	0	0	0	0	0.819	0.4	0	Experiments + Databases
H2BC17	H4C5	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H2BC17	H4C8	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H2BC17	H4C12	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H2BC9	UHRF1	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC9	PHF19	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC9	RAD51	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC9	H4C8	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H2BC9	H4C5	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H2BC9	H4C12	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H2BC9	H2BC6	0.000819	0	0	0	0	0.819	0	0	Experiments
H2BC9	H2BC15	0.000887	0	0	0	0	0.819	0.4	0	Experiments + Databases
UHRF1	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
UHRF1	H3C2	9e-04	0	0	0	0	0.9	0	0	Experiments
UHRF1	H3C6	9e-04	0	0	0	0	0.9	0	0	Experiments
H4C12	H2BC15	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H4C12	H2BC6	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H4C12	H3C6	0.000942	0	0	0	0	0.904	0	0.427	Experiments
H4C12	H3C2	0.000951	0	0	0	0	0.904	0	0.519	Experiments
H4C12	H4C8	0.000952	0	0	0	0	0.9	0.54	0	Experiments + Databases
H4C12	H4C5	0.000952	0	0	0	0	0.9	0.54	0	Experiments + Databases
MCM3	RECQL4	0.000457	0	0	0	0	0.457	0	0	Experiments
MCM3	PRIM2	0.00072	0	0	0	0	0	0.72	0	Databases
RECQL4	RAD51	0.00041	0	0	0	0	0.166	0	0.322	Experiments
H2BC15	RAD51	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC15	PHF19	0.000499	0	0	0	0	0	0.5	0	Databases
H2BC15	H2BC6	8e-04	0	0	0	0	0.8	0	0	Experiments
H2BC15	H4C5	0.000817	0	0	0	0	0.808	0	0.086	Experiments
H2BC15	H4C8	0.000817	0	0	0	0	0.808	0	0.086	Experiments
NEB	TPM2	0.000639	0	0	0	0	0.292	0.5	0.064	Experiments + Databases
H4C5	H2BC6	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H4C5	H3C6	0.000942	0	0	0	0	0.904	0	0.427	Experiments
H4C5	H3C2	0.000951	0	0	0	0	0.904	0	0.518	Experiments
H4C5	H4C8	0.000952	0	0	0	0	0.9	0.54	0	Experiments + Databases
H3C2	H2BC6	0.000807	0	0	0	0	0.807	0	0	Experiments
H3C2	H3C6	0.000921	0	0	0	0	0.9	0	0.246	Experiments
H3C2	H4C8	0.000951	0	0	0	0	0.904	0	0.519	Experiments
H4C8	H2BC6	0.000908	0	0	0	0	0.904	0	0.086	Experiments
H4C8	H3C6	0.000942	0	0	0	0	0.904	0	0.427	Experiments
H3C6	H2BC6	0.000807	0	0	0	0	0.807	0	0	Experiments
UBE2T	FANCB	0.000988	0	0	0	0	0.886	0.8	0.551	Experiments + Databases
USH1C	PDZD7	0.000853	0	0	0	0	0	0.54	0.693	Databases
USH1C	MYO7B	0.000958	0	0	0	0	0.926	0	0.456	Experiments
USH1C	USH1G	0.000999	0	0	0	0	0.963	0.8	0.911	Experiments + Databases
SNAI2	SOX9	0.00042	0	0	0	0	0	0	0.42	Text-mining
CDH17	CDH12	0.00054	0	0	0	0	0	0.54	0	Databases
CDH17	CDH22	0.00054	0	0	0	0	0	0.54	0	Databases
CDH17	CDH11	0.00054	0	0	0	0	0	0.54	0	Databases
CDH17	GRIA2	0.000679	0	0	0	0	0	0	0.679	Text-mining
CDH17	OLFM4	0.000775	0	0	0	0	0	0	0.775	Text-mining
CDH17	CTNND2	0.000968	0	0	0	0	0.042	0	0.968	Experiments
ACTL6B	BCL11A	0.000843	0	0	0	0	0	0.72	0.463	Databases
ACTL6B	SMARCD3	0.000882	0	0	0	0	0.291	0.8	0.238	Experiments + Databases
CLIC5	FSCN2	8e-04	0	0	0	0	0	0.8	0	Databases
ITGB4	LAMB3	0.000558	0	0	0	0	0	0.5	0.153	Databases
ITGB4	NECTIN4	0.000585	0	0	0	0	0	0	0.585	Text-mining
ITGB4	MUC5AC	0.000703	0	0	0	0	0.292	0	0.598	Experiments
ITGB4	ITGA11	0.000734	0	0	0	0	0	0.72	0.09	Databases
ITGB4	ITGA3	0.000877	0	0	0	0	0.292	0.72	0.43	Experiments + Databases
KRT23	KRT12	4e-04	0	0	0	0	0	0.4	0	Databases
KRT23	KRT17	4e-04	0	0	0	0	0	0.4	0	Databases
KRT23	KRT39	4e-04	0	0	0	0	0	0.4	0	Databases
MAPK13	SQSTM1	0.000477	0	0	0	0	0.292	0	0.292	Experiments
FGF22	FGF17	4e-04	0	0	0	0	0	0.4	0	Databases
FGF22	FLRT1	0.000499	0	0	0	0	0	0.5	0	Databases
RSPO4	RNF43	0.000643	0	0	0	0	0.054	0.5	0.306	Experiments + Databases
RSPO4	LGR5	0.00072	0	0	0	0	0	0.5	0.463	Databases
RHOV	PAK6	0.00073	0	0	0	0	0.424	0.5	0.139	Experiments + Databases
CEACAM5	PFKP	0.000414	0	0	0	0	0	0	0.414	Text-mining
RAB3D	RIMS2	0.000446	0	0	0	0	0.182	0	0.351	Experiments
GCK	HK2	0.00091	0	0	0	0	0	0.9	0.146	Databases
GCK	HKDC1	0.000912	0	0	0	0	0	0.9	0.157	Databases
CCL13	CCR8	0.000651	0	0	0	0	0	0.65	0.045	Databases
CCL13	CCR10	0.000651	0	0	0	0	0	0.65	0.045	Databases
CCL13	CCR3	0.000994	0	0	0	0	0	0.7	0.982	Databases
COL1A1	MMP9	0.000527	0	0	0	0	0	0	0.527	Text-mining
COL1A1	COLGALT2	0.000581	0	0	0	0	0.197	0.5	0	Experiments + Databases
COL1A1	COL4A5	0.000584	0	0	0	0	0	0	0.584	Text-mining
COL1A1	COL5A3	0.00072	0	0	0	0	0	0.72	0	Databases
COL1A1	COL11A1	0.000948	0	0	0	0	0	0.72	0.823	Databases
COL1A1	COL1A2	0.000998	0	0	0	0	0.492	0.9	0.98	Experiments + Databases
CACNG1	CACNA2D3	0.000698	0	0	0	0	0.365	0.54	0.05	Experiments + Databases
CACNG1	CATSPERB	0.00072	0	0	0	0	0	0.72	0	Databases
CACNG1	CACNG8	0.00072	0	0	0	0	0	0.72	0	Databases
CACNG1	CACNB1	0.000731	0	0	0	0	0.44	0.54	0	Experiments + Databases
CACNG1	CACNA1G	0.000742	0	0	0	0	0	0.54	0.463	Databases
CACNG1	CACNB3	0.000808	0	0	0	0	0.344	0.72	0	Experiments + Databases
CACNG1	CACNA1C	0.000817	0	0	0	0	0.375	0.72	0	Experiments + Databases
CACNG1	CACNA1S	0.000946	0	0	0	0	0.717	0.72	0.378	Experiments + Databases
MYH1	MYH3	0.00073	0	0	0	0	0	0.72	0.077	Databases
MYH1	MYH13	0.000908	0	0	0	0	0	0.9	0.122	Databases
GLI1	KIF7	0.000984	0	0	0	0	0.167	0.9	0.825	Experiments + Databases
ULBP1	ULBP2	9e-04	0	0	0	0	0	0.9	0	Databases
PCDHB6	PCDHB8	0.000412	0	0	0	0	0	0	0.412	Text-mining
PCDHB6	PCDHB16	0.000607	0	0	0	0	0.607	0	0	Experiments
GNAT1	PDE6A	0.000678	0	0	0	0	0.332	0.5	0.116	Experiments + Databases
GNAT1	GNGT1	0.000913	0	0	0	0	0.13	0.9	0.082	Experiments + Databases
WNT6	FZD2	0.000668	0	0	0	0	0.078	0.5	0.338	Experiments + Databases
WNT6	FZD9	0.000745	0	0	0	0	0.078	0.5	0.492	Experiments + Databases
KISS1R	TAC3	0.000491	0	0	0	0	0	0	0.491	Text-mining
GRIN3B	SHISA6	0.00054	0	0	0	0	0	0.54	0	Databases
GRIN3B	HTR3B	0.00054	0	0	0	0	0	0.54	0	Databases
GRIN3B	GRIK2	0.000551	0	0	0	0	0	0.54	0.065	Databases
GRIN3B	GRIA2	0.00072	0	0	0	0	0	0.72	0	Databases
GRIN3B	CACNG8	0.00072	0	0	0	0	0	0.72	0	Databases
GRIN3B	HTR3A	0.00072	0	0	0	0	0	0.72	0	Databases
GRIN3B	GRIN2D	0.000994	0	0	0	0	0	0.72	0.982	Databases
GRIN3B	GRIN1	0.000999	0	0	0	0	0.638	0.9	0.985	Experiments + Databases
HOXB7	HOXC4	8e-04	0	0	0	0	0.8	0	0	Experiments
PI3	EVPL	0.000734	0	0	0	0	0	0.5	0.491	Databases
COL21A1	COL10A1	4e-04	0	0	0	0	0	0.4	0	Databases
COL21A1	COL9A2	4e-04	0	0	0	0	0	0.4	0	Databases
COL21A1	COLGALT2	0.000727	0	0	0	0	0.478	0.5	0	Experiments + Databases
BMP4	MMP3	0.000422	0	0	0	0	0.422	0	0	Experiments
SOX9	WT1	0.000557	0	0	0	0	0	0	0.557	Text-mining
SOX9	NR5A1	0.000926	0	0	0	0	0.292	0.9	0	Experiments + Databases
TNFSF9	TNFRSF9	0.000999	0	0	0	0	0.943	0.7	0.982	Experiments + Databases
FLRT1	FGF17	0.000499	0	0	0	0	0	0.5	0	Databases
PYCARD	SQSTM1	0.000457	0	0	0	0	0.457	0	0	Experiments
TAS2R4	TAS2R5	4e-04	0	0	0	0	0	0.4	0	Databases
SYNGR3	SLC6A3	0.000911	0	0	0	0	0.292	0	0.88	Experiments
GNGT1	KCNJ4	0.000499	0	0	0	0	0	0.5	0	Databases
GNGT1	FZD2	0.000499	0	0	0	0	0	0.5	0	Databases
GNGT1	ADRA1D	0.000499	0	0	0	0	0	0.5	0	Databases
GNGT1	AVPR2	0.000499	0	0	0	0	0	0.5	0	Databases
MCHR1	BDKRB2	4e-04	0	0	0	0	0	0.4	0	Databases
MCHR1	LPAR3	4e-04	0	0	0	0	0	0.4	0	Databases
MCHR1	SSTR3	0.000504	0	0	0	0	0	0	0.504	Text-mining
MCHR1	BBS1	0.00052	0	0	0	0	0	0.5	0.081	Databases
GALR3	GALR2	0.000908	0	0	0	0	0	0.9	0.121	Databases
GALR3	GAL	0.00099	0	0	0	0	0	0.5	0.982	Databases
EGLN3	MAGEA11	0.000489	0	0	0	0	0.292	0	0.309	Experiments
KRT12	KRT17	4e-04	0	0	0	0	0	0.4	0	Databases
KRT12	KRT39	4e-04	0	0	0	0	0	0.4	0	Databases
KRT6C	KRT81	4e-04	0	0	0	0	0	0.4	0	Databases
KRT6C	KRT85	4e-04	0	0	0	0	0	0.4	0	Databases
KRT6C	KRT86	4e-04	0	0	0	0	0	0.4	0	Databases
RAMP1	CALCA	0.000843	0	0	0	0	0.691	0.4	0.224	Experiments + Databases
RAMP1	CALCB	0.000946	0	0	0	0	0.9	0.4	0.176	Experiments + Databases
RAMP1	CALCR	0.000999	0	0	0	0	0.9	0.9	0.984	Experiments + Databases
SNAP25	CACNA1C	0.000441	0	0	0	0	0	0	0.441	Text-mining
SNAP25	SCGN	0.000483	0	0	0	0	0.483	0	0	Experiments
SNAP25	SYN2	0.000637	0	0	0	0	0	0.5	0.305	Databases
SNAP25	SYT5	0.000804	0	0	0	0	0	0.8	0.064	Databases
SNAP25	CPLX1	0.000991	0	0	0	0	0.92	0.8	0.526	Experiments + Databases
RNF17	UBE2U	0.000426	0	0	0	0	0.08	0	0.402	Experiments
NTS	GRP	0.000472	0	0	0	0	0	0	0.472	Text-mining
CATSPERB	CACNA1I	0.000494	0	0	0	0	0.243	0.36	0	Experiments + Databases
CATSPERB	CACNB1	0.00054	0	0	0	0	0	0.54	0	Databases
