"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","ENSEMBL","hgnc_symbol","gene_biotype"
"ENSG00000162062.15",201.129095701474,2.75460542079514,0.182512946938898,15.0926576278302,1.81002382322178e-51,2.76119741623027e-49,"Upregulated","ENSG00000162062","TEDC2","protein_coding"
"ENSG00000112312.10",1675.72493646626,2.19058765026676,0.14526433512587,15.0800101647018,2.19235210479608e-51,3.32214422280099e-49,"Upregulated","ENSG00000112312","GMNN","protein_coding"
"ENSG00000260942.1",49.6375660796622,2.31246045765382,0.153449474041036,15.0698493566385,2.55695390877202e-51,3.84897763883365e-49,"Upregulated","ENSG00000260942","CAPN10-DT","lncRNA"
"ENSG00000059588.10",1304.27652925919,1.77080070987668,0.117680488804931,15.0475302053851,3.58365488481364e-51,5.35897865340882e-49,"Upregulated","ENSG00000059588","TARBP1","protein_coding"
"ENSG00000276043.5",254.274821534397,3.22822285539302,0.214677316897474,15.0375591704212,4.16630711057963e-51,6.18955298192647e-49,"Upregulated","ENSG00000276043","UHRF1","protein_coding"
"ENSG00000135454.14",290.798981386653,4.30439533459069,0.286544422788814,15.0217383144221,5.29019702498396e-51,7.80819340116139e-49,"Upregulated","ENSG00000135454","B4GALNT1","protein_coding"
"ENSG00000160957.14",773.312433408606,2.71321537369097,0.180899123480518,14.9984992822984,7.50981550982651e-51,1.10127810669907e-48,"Upregulated","ENSG00000160957","RECQL4","protein_coding"
"ENSG00000122952.17",702.855702951571,2.44499424972309,0.163069834289056,14.9935410211377,8.09213696422408e-51,1.17906585382573e-48,"Upregulated","ENSG00000122952","ZWINT","protein_coding"
"ENSG00000162063.13",298.375486285023,2.20007531512561,0.146928551407847,14.9737766693051,1.08954221380618e-50,1.5774072942557e-48,"Upregulated","ENSG00000162063","CCNF","protein_coding"
"ENSG00000132692.19",137.05512713288,4.61766863723525,0.308432799463919,14.9713929428424,1.12930904793738e-50,1.62463257339347e-48,"Upregulated","ENSG00000132692","BCAN","protein_coding"
"ENSG00000007968.7",111.83507486489,2.97059974457788,0.198667860652502,14.9525934130528,1.49799855904316e-50,2.14147844321076e-48,"Upregulated","ENSG00000007968","E2F2","protein_coding"
"ENSG00000146410.12",64.75550487914,2.98148324964257,0.199478467303305,14.9463914072954,1.64420665769787e-50,2.33580108309203e-48,"Upregulated","ENSG00000146410","MTFR2","protein_coding"
"ENSG00000175329.13",311.801274169703,7.1788240518718,0.480757931755446,14.9323049661582,2.03121651941799e-50,2.86767400536465e-48,"Upregulated","ENSG00000175329","ISX","protein_coding"
"ENSG00000167291.16",1894.52525500015,1.71523927131462,0.115039315984265,14.9100266864351,2.83639175466677e-50,3.97970275207257e-48,"Upregulated","ENSG00000167291","TBC1D16","protein_coding"
"ENSG00000185480.12",82.7486198435585,2.64218930477657,0.177259073737582,14.9058056609734,3.0214597532251e-50,4.21336074790225e-48,"Upregulated","ENSG00000185480","PARPBP","protein_coding"
"ENSG00000101003.10",363.062632903797,2.7229324499293,0.182885605344628,14.888719343429,3.90171526148841e-50,5.40768218863607e-48,"Upregulated","ENSG00000101003","GINS1","protein_coding"
"ENSG00000136982.6",163.943897262388,2.06507971652493,0.138855911991647,14.8721050973268,5.00155943823281e-50,6.89002703218374e-48,"Upregulated","ENSG00000136982","DSCC1","protein_coding"
"ENSG00000203760.9",252.612499257268,2.5433219572397,0.171164940149799,14.8588954900101,6.09213085787639e-50,8.34181532527291e-48,"Upregulated","ENSG00000203760","CENPW","protein_coding"
"ENSG00000091651.9",132.662861123439,2.82985690571901,0.190669457614482,14.8416895979258,7.87472916399482e-50,1.0718119395066e-47,"Upregulated","ENSG00000091651","ORC6","protein_coding"
"ENSG00000051341.14",116.505791540119,2.96729336094757,0.200301935771266,14.8141022677687,1.18765373657738e-49,1.60686722811928e-47,"Upregulated","ENSG00000051341","POLQ","protein_coding"
"ENSG00000115507.10",54.7709571527337,4.43794377919581,0.299791983407616,14.803410447309,1.39239854086172e-49,1.87273484223591e-47,"Upregulated","ENSG00000115507","OTX1","protein_coding"
"ENSG00000184661.14",99.6020826552038,3.17339675049033,0.214864885305873,14.7692664903007,2.31215602808129e-49,3.09148861872281e-47,"Upregulated","ENSG00000184661","CDCA2","protein_coding"
"ENSG00000139800.8",85.6430197243562,6.72297672121984,0.455406483579662,14.7625845560537,2.55306307248955e-49,3.39363296126827e-47,"Upregulated","ENSG00000139800","ZIC5","protein_coding"
"ENSG00000243766.8",52.316989333305,7.0467515118196,0.47778469772596,14.7488011762599,3.13178421316014e-49,4.13868925378663e-47,"Upregulated","ENSG00000243766","HOTTIP","lncRNA"
"ENSG00000123473.16",184.822114983025,2.35437232947572,0.159679397179543,14.744371353234,3.34419277268577e-49,4.39384403023974e-47,"Upregulated","ENSG00000123473","STIL","protein_coding"
"ENSG00000100302.7",61.6977893172953,2.64430877475414,0.179750190935096,14.7110206726231,5.47749621001742e-49,7.15537292262621e-47,"Upregulated","ENSG00000100302","RASD2","protein_coding"
"ENSG00000128266.9",429.12381746895,3.65054987080104,0.248398147341505,14.6963651294152,6.80138602346679e-49,8.83402881790858e-47,"Upregulated","ENSG00000128266","GNAZ","protein_coding"
"ENSG00000234616.9",372.642125887558,1.74897993384638,0.119239589920185,14.6677788393694,1.03683899319896e-48,1.33905399519389e-46,"Upregulated","ENSG00000234616","JRK","protein_coding"
"ENSG00000075702.18",289.205906237823,2.5489627180016,0.17386822740594,14.6603134801069,1.15737382219043e-48,1.48627723041743e-46,"Upregulated","ENSG00000075702","WDR62","protein_coding"
"ENSG00000163535.18",178.140227944805,2.35636357166025,0.161223647189365,14.6154960065664,2.23719133362605e-48,2.85681792209663e-46,"Upregulated","ENSG00000163535","SGO2","protein_coding"
"ENSG00000165891.16",79.9231136965656,3.47579787016052,0.237947282694144,14.6074282959066,2.51846440637963e-48,3.19802770709548e-46,"Upregulated","ENSG00000165891","E2F7","protein_coding"
"ENSG00000143643.13",667.073643558292,1.39386400506023,0.0954621888971509,14.6012156348305,2.75881863161882e-48,3.48377486092754e-46,"Upregulated","ENSG00000143643","TTC13","protein_coding"
"ENSG00000160298.18",164.668581514003,2.25568592287943,0.154701732638897,14.5808704556957,3.71746320015194e-48,4.66839439444495e-46,"Upregulated","ENSG00000160298","C21orf58","protein_coding"
"ENSG00000204832.10",186.34348290773,5.7257325061736,0.393128591075796,14.5645283404729,4.72232532532512e-48,5.89771728816703e-46,"Upregulated","ENSG00000204832","ST8SIA6-AS1","lncRNA"
"ENSG00000101447.15",511.07353274709,2.39128385380361,0.164406673178418,14.5449318301608,6.28934687805735e-48,7.81184997476741e-46,"Upregulated","ENSG00000101447","FAM83D","protein_coding"
"ENSG00000188735.13",365.732180003661,1.1906965687676,0.0818748052390595,14.5428934492239,6.47949207158796e-48,8.00428558626056e-46,"Upregulated","ENSG00000188735","TMEM120B","protein_coding"
"ENSG00000128016.7",7496.19335655232,-2.17794402989989,0.149854598722943,-14.5337150041458,7.40908271358545e-48,9.10315946377283e-46,"Downregulated","ENSG00000128016","ZFP36","protein_coding"
"ENSG00000160949.17",658.055560724214,1.91738021658914,0.132319962956899,14.4904833234702,1.39160165748974e-47,1.7005970792872e-45,"Upregulated","ENSG00000160949","TONSL","protein_coding"
"ENSG00000181638.20",428.272186070776,1.94241803220228,0.134192964681523,14.4748127207128,1.74801197129122e-47,2.12472257259087e-45,"Upregulated","ENSG00000181638","ZFP41","protein_coding"
"ENSG00000138180.16",166.723946469599,3.0424495869756,0.210320731417923,14.4657617271691,1.99385361008288e-47,2.41065385942467e-45,"Upregulated","ENSG00000138180","CEP55","protein_coding"
"ENSG00000188095.6",56.747388509092,3.38711404828988,0.234367037330725,14.4521776051219,2.42883659872782e-47,2.92102941212081e-45,"Upregulated","ENSG00000188095","MESP2","protein_coding"
"ENSG00000172965.17",350.869413901237,1.82248482758777,0.126272795102647,14.432917447549,3.21201735136334e-47,3.84258707349941e-45,"Upregulated","ENSG00000172965","MIR4435-2HG","lncRNA"
"ENSG00000171163.16",898.63718850835,1.68031422809461,0.116455010638376,14.4288701609623,3.40615125584529e-47,4.05349832698238e-45,"Upregulated","ENSG00000171163","ZNF692","protein_coding"
"ENSG00000185585.20",454.066157698964,2.40725445072437,0.166875455359239,14.4254554724191,3.57899387601216e-47,4.23700681259148e-45,"Upregulated","ENSG00000185585","OLFML2A","protein_coding"
"ENSG00000163348.4",2261.74290054536,1.20422103706941,0.0836347317782668,14.3985759440474,5.28206670614823e-47,6.22079669589375e-45,"Upregulated","ENSG00000163348","PYGO2","protein_coding"
"ENSG00000133454.16",149.641357600334,7.25159157789499,0.503749293619374,14.3952391988349,5.54327698312967e-47,6.49477761992461e-45,"Upregulated","ENSG00000133454","MYO18B","protein_coding"
"ENSG00000065328.17",156.900915997757,3.01936962512992,0.210300039497079,14.3574372708183,9.57010089113211e-47,1.11553022182273e-44,"Upregulated","ENSG00000065328","MCM10","protein_coding"
"ENSG00000186827.11",155.188987315399,2.33773532816153,0.16307466517282,14.3353679474619,1.31547494236458e-46,1.52554823673198e-44,"Upregulated","ENSG00000186827","TNFRSF4","protein_coding"
"ENSG00000154642.11",319.494097233686,-1.7246862122209,0.12035252334864,-14.330287095226,1.41534295472395e-46,1.63303275943529e-44,"Downregulated","ENSG00000154642","C21orf91","protein_coding"
"ENSG00000128709.13",84.1011154504894,4.61959329465648,0.322923332921627,14.3055419775989,2.020575054225e-46,2.30792316495147e-44,"Upregulated","ENSG00000128709","HOXD9","protein_coding"
"ENSG00000160801.14",286.280670364318,-3.23949869578608,0.226445138182861,-14.3058876060748,2.01056094284706e-46,2.30792316495147e-44,"Downregulated","ENSG00000160801","PTH1R","protein_coding"
"ENSG00000155034.19",222.834927646107,1.64091299652807,0.114766226298349,14.2978735944694,2.25597937952603e-46,2.56392056483134e-44,"Upregulated","ENSG00000155034","FBXL18","protein_coding"
"ENSG00000092853.14",135.652823525852,2.90044242091572,0.20303603010988,14.2853582162045,2.70017480868594e-46,3.05348126375281e-44,"Upregulated","ENSG00000092853","CLSPN","protein_coding"
"ENSG00000272620.2",253.788461085677,7.00193079097612,0.49043441687008,14.2769971888637,3.04439344624894e-46,3.42569618976428e-44,"Upregulated","ENSG00000272620","AFAP1-AS1","lncRNA"
"ENSG00000131055.5",93.0712688766956,2.85332587449656,0.200142850181854,14.2564466924697,4.08743050436687e-46,4.57671405735266e-44,"Upregulated","ENSG00000131055","COX4I2","protein_coding"
"ENSG00000270933.1",62.541497581493,2.82834211204439,0.198457893435467,14.2515979741773,4.38139500912669e-46,4.88181904693381e-44,"Upregulated","ENSG00000270933","","lncRNA"
"ENSG00000185633.10",1153.01809359337,2.85929472140523,0.201257833353875,14.2071226434088,8.27565558105846e-46,9.17588543207116e-44,"Upregulated","ENSG00000185633","COXFA4L2","protein_coding"
"ENSG00000185652.12",59.7347115574382,-3.51576335583694,0.247557895120797,-14.2017823916358,8.93115578585944e-46,9.85461995206724e-44,"Downregulated","ENSG00000185652","NTF3","protein_coding"
"ENSG00000117632.23",3047.04332606835,2.08512658819256,0.147128421372115,14.1721536107486,1.36256844772799e-45,1.49619230999311e-43,"Upregulated","ENSG00000117632","STMN1","protein_coding"
"ENSG00000126778.12",47.2126469744996,4.82650695279371,0.340621927892404,14.1696894931506,1.41123117284147e-45,1.54217714224455e-43,"Upregulated","ENSG00000126778","SIX1","protein_coding"
"ENSG00000123219.13",109.377519011175,2.61071470246675,0.184313652425148,14.1645215539689,1.51897911164249e-45,1.6519806319442e-43,"Upregulated","ENSG00000123219","CENPK","protein_coding"
"ENSG00000260518.2",160.833974743064,5.83613261886047,0.412581126769928,14.1454182951876,1.99327887448167e-45,2.1574870865223e-43,"Upregulated","ENSG00000260518","BMS1P8","transcribed_unprocessed_pseudogene"
"ENSG00000133800.9",390.212786751698,-3.23035620652532,0.228400548994489,-14.143381969731,2.05181778139775e-45,2.21032313607445e-43,"Downregulated","ENSG00000133800","LYVE1","protein_coding"
"ENSG00000087237.12",456.950694278036,-2.86742959474878,0.202809273425196,-14.1385526722791,2.19757666678785e-45,2.35617536019283e-43,"Downregulated","ENSG00000087237","CETP","protein_coding"
"ENSG00000105173.14",246.2726444698,3.58627036717716,0.253723092204094,14.1345840302639,2.32503760101499e-45,2.48113167469816e-43,"Upregulated","ENSG00000105173","CCNE1","protein_coding"
"ENSG00000114812.13",283.13427076543,-3.47939038817452,0.246575040520023,-14.1108782982922,3.25498614233808e-45,3.45728201006283e-43,"Downregulated","ENSG00000114812","VIPR1","protein_coding"
"ENSG00000160959.8",889.221473888305,1.46152153113847,0.103748455354361,14.0871642488222,4.55487623332512e-45,4.81545752481302e-43,"Upregulated","ENSG00000160959","LRRC14","protein_coding"
"ENSG00000123080.12",749.769855512086,2.27209064305554,0.161399779816455,14.0774085667241,5.2292434619483e-45,5.5028103652817e-43,"Upregulated","ENSG00000123080","CDKN2C","protein_coding"
"ENSG00000186868.16",301.21318955051,2.90143914869213,0.206516677996588,14.0494180752804,7.76696229363772e-45,8.13562455918827e-43,"Upregulated","ENSG00000186868","MAPT","protein_coding"
"ENSG00000106993.12",1493.01064197745,-1.59239156354225,0.113373634169733,-14.0455192708938,8.20646507938261e-45,8.5565573969893e-43,"Downregulated","ENSG00000106993","CDC37L1","protein_coding"
"ENSG00000180785.10",23.9651825750771,3.09073394025675,0.220065389463807,14.0446162287826,8.31174201500097e-45,8.62675324205352e-43,"Upregulated","ENSG00000180785","OR51E1","protein_coding"
"ENSG00000213759.10",870.270361597823,4.49384599480519,0.32009213092848,14.0392267119159,8.96858940296304e-45,9.26618350587954e-43,"Upregulated","ENSG00000213759","UGT2B11","protein_coding"
"ENSG00000140525.19",402.618323428159,2.16725677098945,0.154519574079291,14.0257749473043,1.08421294604195e-44,1.11512037391554e-42,"Upregulated","ENSG00000140525","FANCI","protein_coding"
"ENSG00000140451.13",117.182310839496,2.73091562152689,0.194899674670669,14.011904463881,1.31821955954156e-44,1.34969056704413e-42,"Upregulated","ENSG00000140451","PIF1","protein_coding"
"ENSG00000121207.12",140.73485260222,-2.91404729720547,0.208220863904269,-13.9949822633779,1.67271406109309e-44,1.70496818872852e-42,"Downregulated","ENSG00000121207","LRAT","protein_coding"
"ENSG00000164932.13",319.884780222323,3.96732132932151,0.283634296143505,13.987452798424,1.85953539558886e-44,1.88693033668459e-42,"Upregulated","ENSG00000164932","CTHRC1","protein_coding"
"ENSG00000082684.16",193.748280445913,2.29186984615658,0.163942196477451,13.9797434425115,2.0723371293287e-44,2.09352101998406e-42,"Upregulated","ENSG00000082684","SEMA5B","protein_coding"
"ENSG00000103710.11",144.775840545834,2.20829088345039,0.158063265915426,13.9709303781688,2.34542560257452e-44,2.35891698878402e-42,"Upregulated","ENSG00000103710","RASL12","protein_coding"
"ENSG00000163918.11",656.533385928464,1.71873080340844,0.123168638137848,13.9542892524708,2.96240172979766e-44,2.96631679816303e-42,"Upregulated","ENSG00000163918","RFC4","protein_coding"
"ENSG00000260428.3",43.8855652238239,3.25690068243179,0.233529431973735,13.9464248891681,3.3077529770494e-44,3.29759759510232e-42,"Upregulated","ENSG00000260428","SCX","protein_coding"
"ENSG00000112186.12",1282.77832388626,2.24666413408202,0.161124443873762,13.9436579582068,3.43855214113408e-44,3.4130257715274e-42,"Upregulated","ENSG00000112186","CAP2","protein_coding"
"ENSG00000173334.4",5835.92249867864,-1.9974063580853,0.143331391717835,-13.9355819694923,3.850489360632e-44,3.8052879637898e-42,"Downregulated","ENSG00000173334","TRIB1","protein_coding"
"ENSG00000245694.10",192.617328884358,3.2821294863448,0.235614671598398,13.9300726227234,4.15932363432742e-44,4.0927024332581e-42,"Upregulated","ENSG00000245694","CRNDE","lncRNA"
"ENSG00000278023.7",37.0683278994221,3.46364518624888,0.24906844049639,13.9063992987064,5.79228665158302e-44,5.67494291338284e-42,"Upregulated","ENSG00000278023","RDM1","protein_coding"
"ENSG00000263412.1",25.8298057479114,2.80906135245534,0.2020966416373,13.8995944202612,6.37012991629251e-44,6.21429412005703e-42,"Upregulated","ENSG00000263412","NFE2L1-DT","lncRNA"
"ENSG00000114346.14",536.246674961972,2.37465050791181,0.171187303340304,13.8716508851783,9.40861071626821e-44,9.10032857790538e-42,"Upregulated","ENSG00000114346","ECT2","protein_coding"
"ENSG00000184162.15",471.894223050477,1.32785920901152,0.0957227985296085,13.87192214821,9.37309211950981e-44,9.10032857790538e-42,"Upregulated","ENSG00000184162","NR2C2AP","protein_coding"
"ENSG00000240498.9",49.5243751051717,3.03470133287338,0.218794113364064,13.8701233146239,9.61114222637706e-44,9.25683316972672e-42,"Upregulated","ENSG00000240498","CDKN2B-AS1","lncRNA"
"ENSG00000145708.11",648.159050343625,-4.45139075666282,0.321231919155248,-13.8572492060215,1.1499745178002e-43,1.10290805019403e-41,"Downregulated","ENSG00000145708","CRHBP","protein_coding"
"ENSG00000108773.11",2234.07325533725,1.48504161372108,0.107392916841793,13.8281150879698,1.72481080082078e-43,1.64726678582589e-41,"Upregulated","ENSG00000108773","KAT2A","protein_coding"
"ENSG00000139645.10",1319.78039958463,1.40490230001198,0.101629982605363,13.8236991092217,1.8339799052213e-43,1.74419929898243e-41,"Upregulated","ENSG00000139645","ANKRD52","protein_coding"
